skill_name,skill_link,skill_description
Mental Maths,https://www.amazon.com/Adam-Solkar-Mental-Maths/dp/B074G43XKB/ref=sr_1_3692?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3692,"Get the kids involved and see how well they do in their multiplication times tables. Mental Maths will test how well they know their multiplications up to the 12 times tables by default. This is great if you just want them to brush up on mental arithmetic or just to get the brain stimulated! Just  ask Alexa to open 'Mental Maths"" and it will test you on your times tables. The skill will give you the result of your test after 12 randomly selected questions. If you don't know the answer on a question, you  can just say ""pass"" or ""don't know"" Remember to speak clearly when answering the questions. MULTIPLE UPDATES: ----------------------------------------------------- Has the ability to set difficulty, E.g. say: ----->   'Alexa, ask Mental Maths to set difficulty to Hard'. The difficulty levels are  - Easy - up to 8  - Medium - up to 12  - Hard - up to 16  - Very Hard - up to 20 By default Medium (up to 12 is selected) ----------------------------------------------------- Has the ability to set question type, E.g. say: ----->   'Alexa, tell Mental Maths to ask me division questions'. The question types are Multiplication, Division, Addition, Subtraction and Random By default Multiplication is selected  ----------------------------------------------------- Has the ability to set the number of questions to be asked, E.g. say: ----->    'Alexa, tell Mental Maths to set number of questions to 10'. By default number of questions asked is 12 ----------------------------------------------------- Has Teach Mode to learn a specific number (Multiplactions) E.g. say: ----->   'Alexa, tell Mental Maths to teach me the 9 times tables ----------------------------------------------------- Has Test or Practice Mode to practice a specific number E.g. say: ----->   'Alexa, tell Mental Maths to test me  on the 9 times tables ----------------------------------------------------- Has the ability to track progress E.g. say: ----->   'Alexa, tell Mental Maths to send my report'. Read the stats of your scores by viewing the Alexa app, and be sure to check out the unique link showing your scores Watch your child improve their maths by seeing the stats in the provided link in the Alexa App."
Multiplication Spot Quiz,https://www.amazon.com/NectarSpot-Marketing-and-Design-Company/dp/B074G4T4HM/ref=sr_1_3691?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3691,"The ""Multiplication Spot Quiz"" may help adults and seniors to test multiplication skills by asking five basic questions, such as :  what is "" 9 * 5” thus providing good cognitive workout.  In case, if user unable to find the question they can say ""repeat""  to repeat the same question. Spot Quizzes helps your brain by giving a good cognitive workout on a regular basis which may help reduce the risk for developing types of dementia, including Alzheimer's in seniors. As per research, mental stimulation helps to reduce forgetfulness, memory loss, and slowed reasoning or thinking skills in the elderly demographics.   You may also want to enable similar 'Spot Quiz' skills, viz. 1) Addition Spot Quiz 2) Subtraction Spot Quiz 3) Division Spot Quiz     For suggestions and feedback, please reach us at alexa@nectarspot.com"
Word Problems,https://www.amazon.com/S-K-Word-Problems/dp/B074LC4PK1/ref=sr_1_3690?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3690,"Solving word problems allow children to apply math concepts to solve real world problems. With this skill, Alexa can help your child practice solving word problems and in the process learn and improve math problem solving skills. Word problems are an important tool for children to relate math to real world problems, and often bring together various math concepts into one problem. It helps your child learn to comprehend the problem when spoken, think visually and use creativity to solve the word problems. Once you ask Alexa - Word Problems skill to ask a word problem, she can keep asking different problems till you choose to stop. You can ask her to repeat the question anytime, ask for the correct answer or ask for a different question. You can also ask Alexa the score, when she will tell you how many questions were correctly answered out of all she has asked in the current interaction."
Old Mother Goose,https://www.amazon.com/Carnival-of-Lights-Mother-Goose/dp/B074SGMPT7/ref=sr_1_3688?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3688,"This skill has over fifty classic nursery rhymes from Old Mother Goose published way back in 1869. Hear the full versions of familiar rhymes like Little Bo Peep as well as lesser known rhymes like The Little Black Dog. Alexa can either recite a specific rhyme or a random one. Currently available: patty cake peas pudding willie boy jack and jill cross patch little jack horner to market rock a bye bonny lass mary had a pretty bird a donkey walks on four legs one a penny pussy cat dance little baby simple simon little girl little girl goosey goosey gander there was an old woman hickety pickety little boy blue humpty dumpty three little kittens little bo peep jack be nimble rub a dub dub the little black dog boys and girls daffy down dilly a duck and a drake matthew mark luke and john see saw mary mary hop away this little piggy once i saw a little bird tom, tom the pipers son thirty days hath september there were two blackbirds the queen of hearts molly and i when little fred went to bed peter peter pumpkin eater hey diddle diddle hickory dickory dock bah bah black sheep cock a doodle doo little miss muffet one two buckle my shoe little betty blue there was a crooked man three blind mice sing a song of sixpence robin the bobbin as i was going along"
Maths Game,https://www.amazon.com/Mark-Edwards-Maths-Game/dp/B074QP4NZR/ref=sr_1_3689?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3689,"This skill allows the user to ask for a Maths question. Once a question has been asked the use will then respond with the answer. If the answer is correct or incorrect the user will be told. If incorrect the user can answer again with the correct number. To get another question, the used will ask for another question. The type of question and the numbers involved are random. To get started say ""Alexa ask Maths Game to ask me a question"". Alexa will then ask you a Maths question. Say the answer as a number only. For example ""five"". For another question, say ""Ask me a question"". Alternatively, say ""Alexa ask Maths Game to ask me an easy question"". Alexa will then ask you an easy Maths question. Say the answer as a number only. For example ""five""."
Daily Math Facts,https://www.amazon.com/orange-Daily-Math-Facts/dp/B074SYN27H/ref=sr_1_3687?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3687,This is a kids skill app. This is for all above 6+. Math is used everywhere from shopping to school. Our normal skill include few basic Mathematical skill kids would learn in their schools. Our app also include a fun new skill call Star Math Facts. Few questions may be hard to solve. That's why we introduced star Math Facts that tells a easier more efficient way to solve a hard problem. At the end you will hear Alexa saying to go to web. You will be seeing a visual representation of what Alexa told you in action. Star Math facts will be updated every week.
The Bedtime Game,https://www.amazon.com/JessetheGreen-The-Bedtime-Game/dp/B074TZCP7V/ref=sr_1_3686?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3686,The Bedtime Game helps children know if it's time for bed by asking simple yes or no questions. The responses will ultimately lead to the decision of whether it's bedtime or not. Hint: It's usually bedtime. ;)
Animal Farm,https://www.amazon.com/Ben-Pearson-Animal-Farm/dp/B074VHRLL6/ref=sr_1_3685?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3685,"Have Alexa tell you what noises various animals make. Great for parents to use with their kids, you can ask Alexa what noise an animal makes as part of a game or if you're just bored of making the animal noises yourself! Fun for anyone who wants to hear Alexa make animal noises :-D Cows say 'moo' Sheep say 'baa'"
Dinosaur Match,https://www.amazon.com/Drawrz-com-Dinosaur-Match/dp/B074Z3BJTY/ref=sr_1_3684?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3684,"Have you ever wanted to go back in time and study dinosaurs? What were the differences between them?  Some were carnivores and some were herbivores. Some were big and some were huge. Answer a few simple questions, and this skill will pick which dinosaur most suits you! To learn more about these dinosaurs, just say ""Can you tell me more"" after the sorting process is complete, and a brief description will be read about the specific species."
Space Facts,https://www.amazon.com/Ashley-Ford-Space-Facts/dp/B0751D1MXR/ref=sr_1_3683?dchild=1&qid=1624660967&s=alexa-skills&sr=1-3683,In-depth information and interesting quick facts about Space. This skill covers a range of space facts suitable for educating children and adults alike to the wonders of space and our solar system.
Word Buddy,https://www.amazon.com/Cheleguanaco-Word-Buddy/dp/B073DGJYRD/ref=sr_1_3712?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3712,"Word Buddy helps kids learn the plural form of words and the group name for animals. Simply start Word Buddy and ask it: what do you call more than one tooth? Or what is the plural of fox? If you want to know the name of animal group, ask Word Buddy: what do you call a group of ducks (or other animal)?"
My ABC,https://www.amazon.com/DecibelApps-My-ABC/dp/B073FRWNZL/ref=sr_1_3711?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3711,"My ABC is a fun, simple, and easy-to-use skill that will jump-start learning the English alphabet and beginner words. To make it interesting and engaging, there are animal sounds and rhymes/songs to sing along and learn. Things you can do with the skill: The “ALPHABET” feature, as the name suggests, teaches A to Z with a pace that is easy to follow. The 'Alexa, repeat' option can be used at any point to replay.   The “WORD” feature lists multiple sets of common words, animal and bird names along with the sounds they make. The “SONG"" feature will play the rhymes. To know the list of songs/rhymes, say “Alexa, list songs”. The “SPELLING"" feature will spell the word. Just say “Alexa, spell world”. The skill is simple and responsive. You can switch between Alphabet, Songs and Word anytime by just saying “Alexa, alphabet”, “Alexa, song"" or “Alexa, word” to initiate the respective feature.  The friendly helper invoked by saying “Alexa, help” will provide details about the skill and its capabilities.  Happy listening and happy learning!"
Unofficial Girl Scout Law & Promise,https://www.amazon.com/Unofficial-Girl-Scout-Law-Promise/dp/B073LP5ZDB/ref=sr_1_3710?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3710,Let Alexa help you learn and memorize the Girl Scout Law & Promise at your convenience. You'll have them both memorized in no time!
What does a cow say,https://www.amazon.com/What-does-a-cow-say/dp/B073NBTRVR/ref=sr_1_3708?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3708,"Teach [young] folks what animals say. Just ask Alexa, ""What does a cow say?"" and she will answer ""Moo!"". Try other animals, too."
Animal Sounds,https://www.amazon.com/Alistair-Wong-Animal-Sounds/dp/B073N7FX6M/ref=sr_1_3709?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3709,"Have Alexa make animal sounds with this funny app. Simply start by saying, ""Alexa, ask Animal Sounds what sound does the dog make?"" Choose from these variety of these animals: chicken cow horse pig goat sheep cat dog"
RaceTo30,https://www.amazon.com/Yi-Liang-Dong-RaceTo30/dp/B073TPZ4X6/ref=sr_1_3705?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3705,"This is a simple educational math game: two player take turns to count from 1 to 30, at each turn,  a player can only count one or two numbers consecutively. Whoever reaches 30 wins. Game instruction is included in the skill"
Kinder Math,https://www.amazon.com/googly-Kinder-Math/dp/B073SLF4B9/ref=sr_1_3706?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3706,Simple Kindergarden Math practice. At this point I have included single digit addition. I will add as my kid grows up ;)
Indian Geography Quiz,https://www.amazon.com/Anvay-Buch-Indian-Geography-Quiz/dp/B073R6VVW8/ref=sr_1_3707?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3707,You will be asked five questions on Indian geography. Please answer by giving the number of the correct answer. Your score will be announced after each answer. Have fun!!
Family Trivia,https://www.amazon.com/Gonzo-Studios-Family-Trivia/dp/B073V8RG9M/ref=sr_1_3704?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3704,This skill is for all ages. It is sure to keep even the brightest young minds entertained and challenged. Family Trivia is a voice interactive game in which questions are asked and two possible answers are given. Please respond with the number of the correct answer and this skill will let you know if you are correct and your running score. New and improved user interface for Echo Show and Echo Spot. Check it out! Bring your friends and family along with you and see see who can get the higher score!
Quadratic Formula Solver,https://www.amazon.com/GrizzyG-Quadratic-Formula-Solver/dp/B073X8D38T/ref=sr_1_3702?dchild=1&qid=1624660968&s=alexa-skills&sr=1-3702,"Quadratic Formula solver takes the three coefficients given by the user in alphabetical order, and uses the numbers to calculate the two solutions for the quadratic formula."
